"","Name","Ticker","Sector","name_tick"
"1851","Infant Bacterial TherapeuticsB","IBT-B.ST","Health Care","Infant Bacterial TherapeuticsB (IBT-B.ST)"
"1852","Immunovia","IMMNOV.ST","Health Care","Immunovia (IMMNOV.ST)"
"1853","Instalco","INSTAL.ST","Industrials","Instalco (INSTAL.ST)"
"1854","Inwido","INWI.ST","Industrials","Inwido (INWI.ST)"
"1855","International Petroleum Corp.","IPCO.ST","Oil & Gas","International Petroleum Corp. (IPCO.ST)"
"1856","ITAB Shop Concept B","ITAB-B.ST","Industrials","ITAB Shop Concept B (ITAB-B.ST)"
"1857","Invisio Communications","IVSO.ST","Technology","Invisio Communications (IVSO.ST)"
"1858","John Mattson Fastighetsföret.","JOMA.ST","Financials","John Mattson Fastighetsföret. (JOMA.ST)"
"1859","Josemaria Resources","JOSE.ST","Basic Materials","Josemaria Resources (JOSE.ST)"
"1860","K2A Knaust & Andersson B","K2A-B.ST","Financials","K2A Knaust & Andersson B (K2A-B.ST)"
"1861","K2A Knaust & Andersson Pref","K2A-PREF.ST","Financials","K2A Knaust & Andersson Pref (K2A-PREF.ST)"
"1862","Karnov Group","KAR.ST","Consumer Services","Karnov Group (KAR.ST)"
"1863","Karo Pharma","KARO.ST","Health Care","Karo Pharma (KARO.ST)"
"1864","K-Fast Holding B","KFAST-B.ST","Financials","K-Fast Holding B (KFAST-B.ST)"
"1865","Knowit","KNOW.ST","Technology","Knowit (KNOW.ST)"
"1866","Lagercrantz Group B","LAGR-B.ST","Industrials","Lagercrantz Group B (LAGR-B.ST)"
"1867","LeoVegas","LEO.ST","Consumer Services","LeoVegas (LEO.ST)"
"1868","Lindab International","LIAB.ST","Industrials","Lindab International (LIAB.ST)"
"1869","Lucara Diamond Corp","LUC.ST","Basic Materials","Lucara Diamond Corp (LUC.ST)"
"1870","Lundin Gold","LUG.ST","Basic Materials","Lundin Gold (LUG.ST)"
"1871","Mekonomen","MEKO.ST","Consumer Goods","Mekonomen (MEKO.ST)"
"1872","Mips","MIPS.ST","Consumer Goods","Mips (MIPS.ST)"
"1873","Momentum Group B","MMGR-B.ST","Industrials","Momentum Group B (MMGR-B.ST)"
"1874","Midsona A","MSON-A.ST","Consumer Goods","Midsona A (MSON-A.ST)"
"1875","Midsona B","MSON-B.ST","Consumer Goods","Midsona B (MSON-B.ST)"
"1876","Munters Group","MTRS.ST","Industrials","Munters Group (MTRS.ST)"
"1877","NetEnt B","NET-B.ST","Consumer Services","NetEnt B (NET-B.ST)"
"1878","New Wave B","NEWA-B.ST","Consumer Goods","New Wave B (NEWA-B.ST)"
"1879","Nederman Holding","NMAN.ST","Industrials","Nederman Holding (NMAN.ST)"
"1880","Nobina","NOBINA.ST","Industrials","Nobina (NOBINA.ST)"
"1881","NP3 Fastigheter","NP3.ST","Financials","NP3 Fastigheter (NP3.ST)"
"1882","NP3 Fastigheter Pref","NP3-PREF.ST","Financials","NP3 Fastigheter Pref (NP3-PREF.ST)"
"1883","Nordic Waterproofing Holding","NWG.ST","Industrials","Nordic Waterproofing Holding (NWG.ST)"
"1884","Oasmia Pharmaceutical","OASM.ST","Health Care","Oasmia Pharmaceutical (OASM.ST)"
"1885","OEM International B","OEM-B.ST","Industrials","OEM International B (OEM-B.ST)"
"1886","Oncopeptides","ONCO.ST","Health Care","Oncopeptides (ONCO.ST)"
"1887","Opus Group","OPUS.ST","Industrials","Opus Group (OPUS.ST)"
"1888","Öresund","ORES.ST","Financials","Öresund (ORES.ST)"
"1889","Orexo","ORX.ST","Health Care","Orexo (ORX.ST)"
"1890","Proact IT Group","PACT.ST","Technology","Proact IT Group (PACT.ST)"
"1891","Platzer Fastigheter Holding B","PLAZ-B.ST","Financials","Platzer Fastigheter Holding B (PLAZ-B.ST)"
"1892","Probi","PROB.ST","Health Care","Probi (PROB.ST)"
"1893","Q-Linea","QLINEA.ST","Health Care","Q-Linea (QLINEA.ST)"
"1894","Qliro Group","QLRO.ST","Consumer Services","Qliro Group (QLRO.ST)"
"1895","RaySearch Laboratories B","RAY-B.ST","Health Care","RaySearch Laboratories B (RAY-B.ST)"
"1896","Recipharm B","RECI-B.ST","Health Care","Recipharm B (RECI-B.ST)"
"1897","Rottneros","RROS.ST","Basic Materials","Rottneros (RROS.ST)"
"1898","SAS","SAS.ST","Consumer Services","SAS (SAS.ST)"
"1899","Scandi Standard","SCST.ST","Consumer Goods","Scandi Standard (SCST.ST)"
"1900","SECTRA B","SECT-B.ST","Health Care","SECTRA B (SECT-B.ST)"
"1901","Scandic Hotels Group","SHOT.ST","Consumer Services","Scandic Hotels Group (SHOT.ST)"
"1902","Sinch","SINCH.ST","Technology","Sinch (SINCH.ST)"
"1903","SkiStar B","SKIS-B.ST","Consumer Services","SkiStar B (SKIS-B.ST)"
"1904","Semafo","SMF.ST","Basic Materials","Semafo (SMF.ST)"
"1905","Stendörren Fastigheter B","STEF-B.ST","Financials","Stendörren Fastigheter B (STEF-B.ST)"
"1906","Svolder A","SVOL-A.ST","Financials","Svolder A (SVOL-A.ST)"
"1907","Svolder B","SVOL-B.ST","Financials","Svolder B (SVOL-B.ST)"
"1908","Swedol B","SWOL-B.ST","Consumer Services","Swedol B (SWOL-B.ST)"
"1909","Systemair","SYSR.ST","Industrials","Systemair (SYSR.ST)"
"1910","Tethys Oil","TETY.ST","Oil & Gas","Tethys Oil (TETY.ST)"
"1911","TF Bank","TFBANK.ST","Financials","TF Bank (TFBANK.ST)"
"1912","Tobii","TOBII.ST","Technology","Tobii (TOBII.ST)"
"1913","Traction  B","TRAC-B.ST","Financials","Traction  B (TRAC-B.ST)"
"1914","Troax Group","TROAX.ST","Industrials","Troax Group (TROAX.ST)"
"1915","VBG GROUP B","VBG-B.ST","Consumer Goods","VBG GROUP B (VBG-B.ST)"
"1916","Vitec Software Group B","VIT-B.ST","Technology","Vitec Software Group B (VIT-B.ST)"
"1917","Vostok New Ventures","VNV-SDB.ST","Financials","Vostok New Ventures (VNV-SDB.ST)"
"1918","Volati","VOLO.ST","Industrials","Volati (VOLO.ST)"
"1919","Volati Pref","VOLO-PREF.ST","Industrials","Volati Pref (VOLO-PREF.ST)"
"1920","XANO Industri B","XANO-B.ST","Industrials","XANO Industri B (XANO-B.ST)"
"1921","Xvivo Perfusion","XVIVO.ST","Health Care","Xvivo Perfusion (XVIVO.ST)"
"1922","Ascelia Pharma","ACE.ST","Health Care","Ascelia Pharma (ACE.ST)"
"1923","Active Biotech","ACTI.ST","Health Care","Active Biotech (ACTI.ST)"
"1924","Agromino","AGRO.ST","Consumer Goods","Agromino (AGRO.ST)"
"1925","Anoto Group","ANOT.ST","Technology","Anoto Group (ANOT.ST)"
"1926","Arise","ARISE.ST","Utilities","Arise (ARISE.ST)"
"1927","Arctic Paper","ARP.ST","Basic Materials","Arctic Paper (ARP.ST)"
"1928","Actic Group","ATIC.ST","Consumer Services","Actic Group (ATIC.ST)"
"1929","A3 Allmänna IT- och Telekom.","ATRE.ST","Telecommunications","A3 Allmänna IT- och Telekom. (ATRE.ST)"
"1930","B3 Consulting Group","B3.ST","Technology","B3 Consulting Group (B3.ST)"
"1931","Bactiguard Holding B","BACTI-B.ST","Health Care","Bactiguard Holding B (BACTI-B.ST)"
"1932","Balco Group","BALCO.ST","Industrials","Balco Group (BALCO.ST)"
"1933","BE Group","BEGR.ST","Basic Materials","BE Group (BEGR.ST)"
"1934","Beijer Electronics Group","BELE.ST","Industrials","Beijer Electronics Group (BELE.ST)"
"1935","BioInvent International","BINV.ST","Health Care","BioInvent International (BINV.ST)"
"1936","BONESUPPORT HOLDING","BONEX.ST","Health Care","BONESUPPORT HOLDING (BONEX.ST)"
"1937","Bong","BONG.ST","Industrials","Bong (BONG.ST)"
"1938","Björn Borg","BORG.ST","Consumer Goods","Björn Borg (BORG.ST)"
"1939","Boule Diagnostics","BOUL.ST","Health Care","Boule Diagnostics (BOUL.ST)"
"1940","Bergs Timber B","BRG-B.ST","Basic Materials","Bergs Timber B (BRG-B.ST)"
"1941","Brinova Fastigheter B","BRIN-B.ST","Financials","Brinova Fastigheter B (BRIN-B.ST)"
"1942","Cantargia","CANTA.ST","Health Care","Cantargia (CANTA.ST)"
"1943","Christian Berner Tech Trade B","CBTT-B.ST","Industrials","Christian Berner Tech Trade B (CBTT-B.ST)"
"1944","Concordia Maritime B","CCOR-B.ST","Industrials","Concordia Maritime B (CCOR-B.ST)"
"1945","Consilium B","CONS-B.ST","Industrials","Consilium B (CONS-B.ST)"
"1946","C-RAD B","CRAD-B.ST","Health Care","C-RAD B (CRAD-B.ST)"
"1947","CTT Systems","CTT.ST","Industrials","CTT Systems (CTT.ST)"
"1948","Dedicare B","DEDI.ST","Health Care","Dedicare B (DEDI.ST)"
"1949","DORO","DORO.ST","Technology","DORO (DORO.ST)"
"1950","Duroc B","DURC-B.ST","Industrials","Duroc B (DURC-B.ST)"
"1951","Edgeware","EDGE.ST","Technology","Edgeware (EDGE.ST)"
"1952","Electra Gruppen","ELEC.ST","Consumer Services","Electra Gruppen (ELEC.ST)"
"1953","Elos Medtech B","ELOS-B.ST","Health Care","Elos Medtech B (ELOS-B.ST)"
"1954","Empir Group B","EMPIR-B.ST","Technology","Empir Group B (EMPIR-B.ST)"
"1955","Endomines","ENDO.ST","Basic Materials","Endomines (ENDO.ST)"
"1956","Eniro","ENRO.ST","Consumer Services","Eniro (ENRO.ST)"
"1957","Eniro pref","ENRO-PREF.ST","Consumer Services","Eniro pref (ENRO-PREF.ST)"
"1958","Episurf B","EPIS-B.ST","Health Care","Episurf B (EPIS-B.ST)"
"1959","Etrion","ETX.ST","Utilities","Etrion (ETX.ST)"
"1960","eWork Group","EWRK.ST","Industrials","eWork Group (EWRK.ST)"
"1961","Feelgood Svenska","FEEL.ST","Health Care","Feelgood Svenska (FEEL.ST)"
"1962","FM Mattsson Mora Group B","FMM-B.ST","Industrials","FM Mattsson Mora Group B (FMM-B.ST)"
"1963","FormPipe Software","FPIP.ST","Technology","FormPipe Software (FPIP.ST)"
"1964","GHP Specialty Care","GHP.ST","Health Care","GHP Specialty Care (GHP.ST)"
"1965","Gaming Innovation Group","GIGSEK.ST","Consumer Services","Gaming Innovation Group (GIGSEK.ST)"
"1966","Green Landscaping Group","GREEN.ST","Industrials","Green Landscaping Group (GREEN.ST)"
"1967","Hanza Holding","HANZA.ST","Industrials","Hanza Holding (HANZA.ST)"
"1968","Havsfrun Investment B","HAV-B.ST","Financials","Havsfrun Investment B (HAV-B.ST)"
"1969","ICTA","ICTA.ST","Industrials","ICTA (ICTA.ST)"
"1970","Immunicum","IMMU.ST","Health Care","Immunicum (IMMU.ST)"
"1971","Image Systems","IS.ST","Industrials","Image Systems (IS.ST)"
"1972","KABE Group B","KABE-B.ST","Consumer Goods","KABE Group B (KABE-B.ST)"
"1973","Karolinska Development B","KDEV.ST","Health Care","Karolinska Development B (KDEV.ST)"
"1974","Lammhults Design Group B","LAMM-B.ST","Consumer Goods","Lammhults Design Group B (LAMM-B.ST)"
"1975","Lime Technologies","LIME.ST","Technology","Lime Technologies (LIME.ST)"
"1976","Magnolia Bostad","MAG.ST","Financials","Magnolia Bostad (MAG.ST)"
"1977","MedCap","MCAP.ST","Health Care","MedCap (MCAP.ST)"
"1978","Malmbergs Elektriska B","MEAB-B.ST","Industrials","Malmbergs Elektriska B (MEAB-B.ST)"
"1979","Midway A","MIDW-A.ST","Financials","Midway A (MIDW-A.ST)"
"1980","Midway B","MIDW-B.ST","Financials","Midway B (MIDW-B.ST)"
"1981","Moberg Pharma","MOB.ST","Health Care","Moberg Pharma (MOB.ST)"
"1982","Moment Group","MOMENT.ST","Consumer Services","Moment Group (MOMENT.ST)"
"1983","MQ Holding","MQ.ST","Consumer Services","MQ Holding (MQ.ST)"
"1984","Micro Systemation B","MSAB-B.ST","Technology","Micro Systemation B (MSAB-B.ST)"
"1985","MultiQ International","MULQ.ST","Technology","MultiQ International (MULQ.ST)"
"1986","Medivir B","MVIR-B.ST","Health Care","Medivir B (MVIR-B.ST)"
"1987","NAXS","NAXS.ST","Financials","NAXS (NAXS.ST)"
"1988","NCAB Group","NCAB.ST","Technology","NCAB Group (NCAB.ST)"
"1989","Net Insight B","NETI-B.ST","Technology","Net Insight B (NETI-B.ST)"
"1990","NGS Group","NGS.ST","Financials","NGS Group (NGS.ST)"
"1991","Nilörngruppen B","NIL-B.ST","Consumer Goods","Nilörngruppen B (NIL-B.ST)"
"1992","NOTE","NOTE.ST","Industrials","NOTE (NOTE.ST)"
"1993","NOVOTEK B","NTEK-B.ST","Technology","NOVOTEK B (NTEK-B.ST)"
"1994","NeuroVive Pharmaceutical","NVP.ST","Health Care","NeuroVive Pharmaceutical (NVP.ST)"
"1995","Odd Molly International","ODD.ST","Consumer Goods","Odd Molly International (ODD.ST)"
"1996","Oscar Properties Holding","OP.ST","Financials","Oscar Properties Holding (OP.ST)"
"1997","Oscar Properties Holding PREF","OP-PREF.ST","Financials","Oscar Properties Holding PREF (OP-PREF.ST)"
"1998","Oscar Properties Holding PREFB","OP-PREFB.ST","Financials","Oscar Properties Holding PREFB (OP-PREFB.ST)"
"1999","Ortivus A","ORTI-A.ST","Health Care","Ortivus A (ORTI-A.ST)"
"2000","Ortivus B","ORTI-B.ST","Health Care","Ortivus B (ORTI-B.ST)"
"2001","Projektengagemang Sweden B","PENG-B.ST","Industrials","Projektengagemang Sweden B (PENG-B.ST)"
"2002","PledPharma","PLED.ST","Health Care","PledPharma (PLED.ST)"
"2003","Poolia B","POOL-B.ST","Industrials","Poolia B (POOL-B.ST)"
"2004","Precise Biometrics","PREC.ST","Industrials","Precise Biometrics (PREC.ST)"
"2005","Prevas B","PREV-B.ST","Technology","Prevas B (PREV-B.ST)"
"2006","Pricer B","PRIC-B.ST","Industrials","Pricer B (PRIC-B.ST)"
"2007","Profilgruppen B","PROF-B.ST","Basic Materials","Profilgruppen B (PROF-B.ST)"
"2008","Railcare Group","RAIL.ST","Industrials","Railcare Group (RAIL.ST)"
"2009","Rejlers B","REJL-B.ST","Industrials","Rejlers B (REJL-B.ST)"
"2010","RNB RETAIL AND BRANDS","RNBS.ST","Consumer Services","RNB RETAIL AND BRANDS (RNBS.ST)"
"2011","Saniona","SANION.ST","Health Care","Saniona (SANION.ST)"
"2012","Semcon","SEMC.ST","Industrials","Semcon (SEMC.ST)"
"2013","Sensys Gatso Group","SENS.ST","Industrials","Sensys Gatso Group (SENS.ST)"
"2014","SinterCast","SINT.ST","Industrials","SinterCast (SINT.ST)"
"2015","Softronic B","SOF-B.ST","Technology","Softronic B (SOF-B.ST)"
"2016","Sportamore","SPOR.ST","Consumer Services","Sportamore (SPOR.ST)"
"2017","Serneke Group B","SRNKE-B.ST","Industrials","Serneke Group B (SRNKE-B.ST)"
"2018","SSM Holding","SSM.ST","Financials","SSM Holding (SSM.ST)"
"2019","Starbreeze A","STAR-A.ST","Technology","Starbreeze A (STAR-A.ST)"
"2020","Starbreeze B","STAR-B.ST","Technology","Starbreeze B (STAR-B.ST)"
"2021","Strax","STRAX.ST","Consumer Goods","Strax (STRAX.ST)"
"2022","Stockwik Förvaltning","STWK.ST","Technology","Stockwik Förvaltning (STWK.ST)"
"2023","Svedbergs B","SVED-B.ST","Industrials","Svedbergs B (SVED-B.ST)"
"2024","Studsvik","SVIK.ST","Industrials","Studsvik (SVIK.ST)"
"2025","TradeDoubler","TRAD.ST","Consumer Services","TradeDoubler (TRAD.ST)"
"2026","Trention","TRENT.ST","Consumer Goods","Trention (TRENT.ST)"
"2027","Vicore Pharma Holding","VICO.ST","Health Care","Vicore Pharma Holding (VICO.ST)"
"2028","Venue Retail Group B","VRG-B.ST","Consumer Services","Venue Retail Group B (VRG-B.ST)"
"2029","Viking Supply Ships B","VSSAB-B.ST","Industrials","Viking Supply Ships B (VSSAB-B.ST)"
"2030","Wise Group","WISE.ST","Industrials","Wise Group (WISE.ST)"
"2031","Xbrane Biopharma","XBRANE.ST","Health Care","Xbrane Biopharma (XBRANE.ST)"
"2032","Xspray Pharma","XSPRAY.ST","Health Care","Xspray Pharma (XSPRAY.ST)"
"2033","ZetaDisplay","ZETA.ST","Technology","ZetaDisplay (ZETA.ST)"
